timestamp,temp,humi,vib_x,vib_y,vib_z
10452104,27.66,38.89,-592,-644,16532
10453105,27.65,38.88,-524,-656,16516
10454107,27.64,38.87,-612,-688,16468
10455108,27.62,38.86,-636,-740,16552
10456109,27.65,38.9,-612,-692,16364
10457111,27.65,38.91,-628,-696,16572
10458112,27.64,38.84,-568,-632,16496
10459113,27.64,38.78,-640,-668,16508
10460114,27.62,38.71,-576,-680,16448
10461116,27.65,38.78,-620,-656,16476
10462117,27.63,38.81,-560,-648,16468
10463118,27.62,38.71,-640,-664,16456
10464120,27.62,38.77,-576,-704,16432
10465121,27.63,38.77,-552,-720,16480
10466123,27.63,38.84,-576,-636,16512
10467124,27.62,38.84,-620,-696,16464
10468125,27.65,38.72,-524,-588,16528
10469127,27.63,38.86,-592,-600,16488
10470128,27.65,38.89,-560,-660,16500
10471130,27.64,38.98,-552,-672,16396
10472131,27.64,39.04,-608,-720,16496
10473276,27.64,39.04,-548,-664,16440
10474277,27.64,39.12,-592,-620,16488
10475278,27.64,39.11,-640,-728,16472
10476280,27.65,39.18,-620,-624,16452
10477281,27.65,39.42,-596,-612,16428
10478283,27.65,39.46,-552,-688,16520
10479284,27.64,39.48,-640,-644,16412
10480286,27.63,39.44,-604,-668,16396
10481287,27.64,39.44,-608,-700,16444
10482289,27.64,39.43,-620,-696,16520
10483290,27.64,39.29,-652,-620,16528
10484292,27.63,39.27,-588,-696,16532
10485293,27.62,39.22,-576,-584,16548
10486294,27.62,39.17,-556,-736,16476
10487296,27.63,39.12,-664,-672,16344
10488297,27.63,39.17,-640,-716,16364
10489298,27.64,39.06,-680,-620,16504
10490443,27.65,39.06,-660,-596,16432
10491444,27.64,39.16,-712,-620,16436
10492445,27.64,39.1,-624,-652,16540
10493447,27.66,39.25,-620,-752,16520
10494448,27.65,39.36,-688,-668,16452
10495449,27.65,39.26,-608,-668,16584
10496451,27.67,39.55,-704,-712,16440
10497452,27.68,39.71,-676,-620,16476
10498454,27.67,39.76,-692,-660,16468
10499455,27.67,39.81,-632,-676,16576
10500456,27.66,39.75,-656,-724,16548
10501457,27.68,39.82,-592,-684,16544
10502459,27.66,39.88,-672,-616,16552
10503460,27.66,39.87,-656,-636,16528
10504462,27.67,39.81,-640,-680,16476
10505463,27.67,39.81,-656,-688,16468
10506465,27.68,40.07,-684,-664,16496
10507609,27.7,40.25,-648,-688,16532
10508611,27.69,40.37,-632,-712,16464
10509612,27.67,40.34,-708,-640,16404
10510614,27.69,40.47,-660,-704,16488
10511616,27.69,40.63,-700,-672,16452
10512617,27.69,40.77,-704,-656,16408
10513619,27.71,40.91,-636,-592,16604
10514621,27.72,41.01,-652,-672,16456
10515622,27.73,40.98,-716,-624,16448
10516623,27.7,40.97,-640,-668,16528
10517625,27.72,40.91,-640,-668,16512
10518626,27.72,40.84,-668,-660,16512
10519628,27.72,40.78,-684,-676,16356
10520629,27.72,40.51,-660,-672,16452
10521631,27.71,40.57,-668,-680,16432
10522633,27.73,40.5,-756,-624,16452
10523634,27.71,40.56,-664,-764,16440
10524779,27.73,40.55,-620,-616,16352
10525781,27.72,40.54,-676,-688,16496
10526782,27.73,40.59,-676,-712,16388
10527784,27.71,40.7,-588,-620,16448
10528785,27.74,40.8,-616,-720,16432
10529786,27.76,40.89,-668,-732,16508
10530788,27.72,40.83,-632,-696,16584
10531789,27.73,40.65,-660,-644,16524
10532790,27.74,40.49,-700,-620,16432
10533792,27.73,40.33,-668,-684,16480
10534793,27.73,40.22,-604,-688,16416
10535795,27.72,40.09,-632,-616,16524
10536796,27.72,39.87,-652,-708,16472
10537797,27.72,39.91,-716,-664,16480
10538799,27.72,39.87,-644,-700,16472
10539800,27.7,39.73,-688,-692,16428
10540801,27.69,39.64,-676,-684,16504
10541803,27.71,39.61,-624,-664,16536
10542804,27.7,39.61,-640,-648,16484
10543806,27.7,39.45,-660,-600,16500
10544807,27.7,39.26,-664,-736,16492
10545808,27.7,39.34,-644,-684,16364
10546810,27.72,39.33,-696,-652,16468
10547811,27.69,39.22,-684,-664,16488
10548956,27.69,39.15,-640,-660,16456
10549958,27.71,39.11,-668,-720,16512
10550959,27.7,39.09,-652,-660,16496
10551960,27.71,39.08,-664,-728,16508
10552962,27.7,39.02,-596,-708,16392
10553963,27.71,39.11,-640,-684,16492
10554964,27.71,39.07,-732,-644,16504
10555966,27.72,39.0,-672,-688,16480
10556967,27.71,39.06,-644,-696,16488
10557968,27.72,39.16,-616,-640,16420
10558969,27.72,39.11,-744,-676,16516
10559971,27.7,39.22,-624,-668,16508
10560972,27.71,39.27,-700,-580,16432
10561974,27.71,39.24,-688,-716,16440
10562975,27.69,39.21,-628,-656,16492
10563976,27.7,39.11,-644,-688,16460
10564977,27.72,39.25,-684,-648,16524
10565979,27.71,39.14,-612,-632,16496
10566980,27.72,39.11,-640,-628,16456
10567982,27.72,39.09,-624,-620,16504
10568983,27.73,38.98,-660,-684,16536
10569984,27.72,38.96,-636,-656,16428
10570986,27.7,38.96,-628,-696,16504
10571987,27.73,39.12,-712,-752,16520
10573132,27.74,39.23,-700,-676,16460
10574133,27.72,39.23,-704,-624,16472
10575135,27.74,39.24,-652,-672,16516
10576136,27.71,39.2,-668,-696,16416
10577137,27.71,39.11,-668,-652,16476
10578139,27.73,38.95,-640,-656,16452
10579140,27.71,39.01,-632,-680,16424
10580142,27.71,38.94,-668,-676,16516
10581143,27.73,38.96,-656,-680,16508
10582145,27.71,38.97,-628,-732,16416
10583146,27.73,38.92,-660,-680,16488
10584147,27.71,38.84,-684,-652,16564
10585148,27.71,38.86,-668,-684,16556
10586150,27.72,38.85,-664,-656,16536
10587151,27.7,38.91,-648,-660,16500
10588152,27.72,38.96,-700,-672,16508
10589153,27.73,38.96,-640,-668,16420
10590155,27.72,38.93,-692,-692,16480
10591299,27.72,38.78,-600,-644,16444
10592301,27.71,38.75,-684,-692,16508
10593302,27.74,38.74,-616,-696,16472
10594303,27.71,38.69,-616,-708,16488
10595305,27.71,38.67,-628,-700,16428
10596306,27.7,38.6,-676,-676,16404
10597308,27.7,38.57,-632,-696,16560
10598309,27.72,38.6,-664,-696,16408
10599311,27.72,38.52,-676,-644,16416
10600312,27.7,38.34,-660,-688,16532
10601313,27.71,38.35,-632,-668,16452
10602314,27.73,38.4,-572,-728,16436
10603316,27.72,38.43,-760,-820,16424
10604317,27.73,38.27,-648,-656,16424
10605318,27.73,38.39,-684,-584,16432
10606320,27.71,38.33,-632,-720,16540
10607464,27.72,38.23,-680,-608,16468
10608466,27.72,38.38,-732,-656,16388
10609467,27.7,38.36,-660,-692,16476
10610468,27.71,38.36,-672,-700,16420
10611470,27.71,38.32,-656,-708,16348
10612471,27.71,38.33,-612,-636,16432
10613473,27.7,38.2,-636,-660,16500
10614474,27.71,38.29,-588,-712,16388
10615475,27.73,38.27,-708,-668,16560
10616476,27.71,38.24,-668,-668,16468
10617478,27.73,38.25,-652,-708,16388
10618479,27.72,38.12,-640,-632,16476
10619480,27.71,38.1,-656,-656,16348
10620482,27.7,38.18,-640,-720,16452
10621483,27.71,38.23,-688,-684,16516
10622484,27.72,38.21,-652,-588,16464
10623486,27.71,38.15,-708,-636,16424
10624630,27.72,38.2,-628,-628,16572
10625631,27.71,38.14,-672,-596,16368
10626633,27.69,38.08,-692,-608,16580
10627634,27.7,38.23,-632,-616,16436
10628636,27.72,38.21,-652,-644,16460
10629637,27.72,38.21,-644,-580,16440
10630639,27.72,38.25,-660,-636,16496
10631640,27.7,38.25,-644,-680,16536
10632642,27.7,38.24,-660,-596,16356
10633643,27.7,38.14,-608,-688,16504
10634644,27.72,38.23,-692,-636,16416
10635645,27.69,38.26,-768,-692,16488
10636647,27.7,38.21,-640,-628,16504
10637648,27.69,38.21,-608,-656,16448
10638650,27.7,38.12,-692,-648,16432
10639651,27.68,38.19,-636,-612,16396
10640653,27.68,38.23,-684,-612,16556
10641654,27.7,38.22,-684,-652,16416
10642656,27.7,38.26,-716,-736,16404
10643657,27.68,38.08,-688,-612,16524
10644801,27.66,38.12,-644,-644,16540
10645803,27.68,38.13,-616,-716,16352
10646804,27.68,38.27,-580,-644,16592
10647806,27.67,38.26,-656,-624,16416
10648807,27.67,38.18,-664,-688,16600
10649808,27.66,38.27,-652,-604,16452
10650809,27.66,38.12,-648,-608,16432
10651811,27.66,38.23,-708,-624,16504
10652812,27.65,38.17,-736,-684,16544
10653813,27.64,38.2,-636,-588,16448
10654815,27.65,38.24,-628,-676,16492
10655816,27.66,38.19,-704,-580,16412
10656818,27.66,38.16,-688,-644,16496
10657819,27.64,38.19,-668,-544,16424
10658820,27.65,38.21,-684,-592,16452
10659822,27.65,38.26,-628,-628,16424
10660823,27.66,38.15,-684,-664,16400
10661824,27.64,38.1,-616,-648,16568
10662825,27.65,38.22,-668,-588,16440
10663827,27.64,38.25,-688,-680,16464
10664828,27.66,38.22,-692,-620,16444
10665829,27.62,38.25,-696,-584,16580
10666831,27.65,38.25,-660,-652,16508
10667975,27.63,38.25,-628,-628,16376
10668977,27.63,38.14,-648,-656,16532
10669978,27.65,38.39,-632,-640,16384
10670979,27.64,38.46,-672,-572,16500
10671981,27.65,38.47,-680,-668,16412
10672982,27.64,38.61,-624,-628,16360
10673983,27.68,38.55,-620,-676,16432
10674985,27.67,38.73,-668,-592,16424
10675986,27.67,38.73,-736,-640,16432
10676987,27.65,38.74,-644,-652,16480
10677988,27.65,38.81,-732,-644,16372
10678990,27.65,38.69,-680,-580,16560
10679991,27.67,38.81,-700,-568,16508
10680993,27.67,38.89,-660,-660,16436
10681994,27.68,38.78,-648,-648,16384
10682995,27.68,38.93,-900,-772,16584
10683997,27.68,38.93,-632,-640,16468
10684998,27.67,38.99,-696,-628,16468
10685999,27.67,38.95,-612,-656,16368
10687001,27.66,38.83,-684,-644,16536
10688145,27.68,38.88,-680,-636,16448
10689147,27.68,38.97,-668,-628,16512
10690148,27.68,38.99,-708,-604,16464
10691150,27.7,38.88,-664,-544,16516
10692151,27.68,38.79,-676,-568,16492
10693152,27.71,38.88,-600,-620,16436
10694154,27.68,38.89,-692,-636,16536
10695155,27.68,38.91,-656,-612,16512
10696156,27.7,38.88,-640,-628,16496
10697158,27.68,38.77,-616,-616,16400
10698159,27.71,38.9,-644,-652,16344
10699161,27.7,38.92,-704,-668,16544
10700162,27.71,39.0,-644,-648,16512
10701163,27.72,38.92,-668,-628,16436
10702165,27.7,38.76,-636,-612,16484
10703166,27.7,38.88,-628,-700,16488
10704311,27.71,38.77,-672,-608,16524
10705312,27.71,38.79,-676,-724,16556
10706314,27.71,38.63,-632,-640,16512
10707315,27.7,38.77,-668,-620,16528
10708316,27.7,38.75,-700,-644,16536
10709318,27.73,38.56,-616,-604,16488
10710319,27.71,38.64,-664,-632,16508
10711320,27.69,38.62,-644,-624,16416
10712322,27.72,38.62,-652,-636,16404
10713323,27.7,38.56,-664,-664,16440
10714325,27.71,38.57,-700,-656,16436
10715326,27.71,38.57,-644,-644,16536
10716327,27.72,38.52,-656,-636,16448
10717329,27.71,38.5,-648,-580,16436
10718330,27.71,38.45,-668,-648,16492
10719332,27.7,38.49,-656,-548,16476
10720333,27.71,38.48,-660,-636,16436
10721478,27.7,38.45,-664,-592,16464
10722479,27.7,38.47,-672,-628,16468
10723481,27.72,38.39,-692,-628,16568
10724482,27.71,38.46,-640,-620,16408
10725483,27.72,38.36,-704,-656,16516
10726485,27.71,38.26,-688,-644,16516
10727486,27.71,38.36,-656,-752,16300
10728488,27.73,38.46,-664,-616,16552
10729489,27.7,38.47,-676,-584,16496
10730490,27.73,38.43,-600,-628,16488
10731492,27.73,38.47,-660,-612,16428
10732493,27.71,38.49,-684,-576,16516
10733495,27.73,38.41,-648,-624,16460
10734496,27.72,38.41,-708,-656,16464
10735498,27.73,38.41,-664,-620,16396
10736499,27.73,38.38,-696,-596,16664
10737500,27.72,38.48,-708,-564,16452
10738502,27.74,38.52,-672,-636,16432
10739503,27.72,38.72,-664,-660,16496
10740648,27.73,38.71,-640,-624,16432
10741649,27.73,38.72,-740,-660,16448
10742651,27.72,38.72,-712,-704,16388
10743652,27.74,38.75,-680,-588,16476
10744653,27.72,38.7,-688,-624,16452
10745655,27.72,38.66,-668,-580,16588
10746656,27.74,38.71,-640,-620,16504
10747658,27.73,38.74,-680,-556,16460
10748659,27.73,38.66,-612,-648,16452
10749661,27.72,38.61,-612,-576,16392
10750662,27.73,38.66,-648,-628,16432
10751663,27.75,38.67,-660,-596,16472
10752665,27.73,38.62,-696,-620,16440
10753666,27.71,38.44,-688,-640,16472
10754667,27.71,38.54,-696,-688,16416
10755669,27.72,38.52,-696,-624,16480
10756670,27.72,38.5,-676,-636,16420
10757672,27.71,38.49,-620,-624,16516
10758673,27.71,38.42,-636,-616,16396
10759675,27.72,38.4,-644,-600,16540
10760676,27.71,38.24,-624,-604,16428
10761678,27.72,38.38,-700,-624,16556
10762679,27.71,38.33,-736,-600,16288
10763824,27.7,38.33,-684,-588,16608
10764825,27.7,38.32,-668,-576,16448
10765826,27.71,38.35,-708,-664,16456
10766828,27.7,38.31,-668,-588,16464
10767829,27.71,38.42,-676,-608,16432
10768830,27.72,38.44,-632,-596,16484
10769832,27.72,38.45,-664,-660,16464
10770833,27.72,38.28,-628,-616,16496
10771835,27.71,38.4,-660,-608,16424
10772836,27.73,38.46,-680,-604,16372
10773837,27.7,38.38,-716,-612,16472
10774839,27.73,38.41,-672,-644,16448
10775840,27.72,38.36,-688,-564,16528
10776842,27.71,38.33,-728,-572,16412
10777843,27.74,38.38,-608,-600,16492
10778845,27.72,38.38,-604,-692,16552
10779846,27.72,38.39,-688,-620,16496
10780847,27.72,38.3,-716,-712,16336
10781849,27.73,38.37,-696,-680,16544
10782850,27.71,38.28,-632,-616,16392
10783852,27.72,38.36,-704,-656,16468
10784853,27.72,38.16,-688,-664,16504
10785855,27.71,38.3,-700,-588,16380
10786999,27.72,38.25,-616,-596,16472
10788001,27.72,38.21,-604,-652,16444
10789002,27.73,38.28,-720,-636,16528
10790004,27.73,38.22,-672,-664,16320
10791005,27.73,38.17,-652,-632,16472
10792006,27.72,38.17,-684,-720,16424
10793008,27.72,38.28,-668,-668,16456
10794009,27.71,38.32,-644,-620,16476
10795010,27.71,38.3,-648,-652,16516
10796012,27.71,38.18,-672,-596,16564
10797013,27.73,38.29,-664,-616,16424
10798015,27.73,38.41,-692,-628,16560
10799016,27.72,38.39,-640,-636,16452
10800018,27.71,38.34,-644,-620,16472
10801020,27.74,38.29,-692,-664,16540
10802021,27.72,38.31,-716,-656,16444
10803023,27.73,38.3,-668,-556,16480
10804024,27.72,38.26,-660,-528,16572
10805169,27.74,38.42,-612,-632,16424
10806171,27.74,38.46,-692,-676,16464
10807172,27.74,38.48,-752,-600,16536
10808174,27.74,38.52,-688,-620,16424
10809175,27.74,38.48,-728,-632,16564
10810177,27.74,38.58,-664,-620,16540
10811178,27.74,38.53,-672,-604,16504
10812180,27.75,38.42,-652,-604,16568
10813181,27.75,38.44,-696,-644,16464
10814183,27.76,38.52,-628,-640,16396
10815185,27.73,38.66,-680,-588,16504
10816186,27.74,38.64,-712,-556,16524
10817187,27.74,38.67,-700,-668,16492
10818189,27.74,38.7,-676,-616,16344
10819190,27.74,38.66,-636,-612,16464
10820191,27.75,38.6,-652,-636,16412
10821336,27.74,38.47,-648,-692,16568
10822337,27.76,38.52,-632,-664,16544
10823339,27.74,38.49,-632,-620,16460
10824340,27.75,38.48,-712,-648,16400
10825342,27.76,38.41,-640,-584,16508
10826343,27.76,38.36,-704,-688,16488
10827345,27.74,38.34,-664,-632,16500
10828346,27.75,38.35,-660,-668,16552
10829347,27.75,38.26,-716,-580,16432
10830349,27.75,38.18,-708,-648,16404
10831350,27.75,38.11,-676,-656,16632
10832351,27.73,38.17,-608,-624,16432
10833352,27.73,38.18,-636,-576,16484
10834354,27.73,38.03,-680,-624,16540
10835355,27.76,38.11,-692,-624,16484
10836356,27.76,38.07,-696,-656,16508
10837358,27.75,38.06,-640,-608,16520
10838359,27.76,38.08,-672,-612,16448
10839360,27.76,38.09,-684,-684,16488
10840505,27.75,38.05,-684,-664,16484
10841506,27.76,38.06,-740,-644,16428
10842508,27.77,37.93,-672,-612,16420
10843509,27.75,37.97,-588,-616,16472
10844511,27.75,37.96,-712,-652,16456
10845512,27.75,38.01,-676,-652,16520
10846513,27.75,37.81,-656,-636,16512
10847514,27.75,37.97,-668,-636,16520
10848516,27.76,37.98,-672,-668,16500
10849517,27.77,38.08,-724,-624,16496
10850518,27.76,38.03,-668,-632,16468
10851520,27.78,38.17,-640,-624,16424
10852521,27.78,38.11,-704,-632,16496
10853522,27.73,38.12,-688,-644,16424
10854524,27.75,38.2,-672,-640,16488
10855525,27.76,38.27,-668,-628,16556
10856526,27.76,38.26,-676,-644,16504
10857528,27.74,38.18,-644,-628,16376
10858529,27.75,38.13,-688,-620,16496
10859531,27.77,38.23,-672,-688,16540
10860532,27.75,38.16,-672,-576,16468
10861534,27.74,38.22,-664,-604,16488
10862535,27.74,38.19,-688,-656,16432
10863536,27.74,38.13,-672,-624,16524
10864681,27.71,37.96,-708,-600,16484
10865682,27.69,38.08,-652,-556,16448
10866683,27.73,38.04,-688,-636,16556
10867685,27.72,37.93,-628,-520,16444
10868686,27.72,37.88,-712,-672,16448
10869688,27.71,37.99,-616,-576,16480
10870689,27.72,37.83,-672,-632,16484
10871691,27.72,37.88,-712,-640,16468
10872692,27.69,37.92,-684,-572,16548
10873694,27.7,37.96,-672,-664,16512
10874695,27.69,37.84,-676,-584,16628
10875696,27.69,37.9,-616,-556,16444
10876698,27.68,37.9,-668,-592,16548
10877699,27.67,37.91,-652,-600,16400
10878701,27.68,37.9,-720,-564,16480
10879702,27.68,37.92,-644,-632,16436
10880703,27.67,37.77,-676,-720,16604
10881705,27.67,37.88,-660,-624,16496
10882706,27.67,37.77,-628,-596,16536
10883707,27.67,37.84,-592,-616,16484
10884708,27.65,37.93,-612,-572,16516
10885710,27.64,37.73,-684,-684,16476
10886855,27.68,37.87,-632,-624,16396
10887856,27.67,37.74,-724,-648,16584
10888857,27.65,37.87,-692,-664,16536
10889859,27.66,37.83,-732,-640,16428
10890860,27.66,37.9,-724,-616,16556
10891862,27.64,37.86,-652,-648,16448
10892863,27.66,37.85,-612,-592,16464
10893864,27.68,37.83,-660,-632,16432
10894866,27.65,37.86,-696,-592,16452
10895867,27.66,37.83,-612,-624,16292
10896868,27.66,37.71,-676,-644,16436
10897870,27.67,37.86,-636,-620,16464
10898871,27.65,37.91,-692,-612,16336
10899872,27.64,37.86,-652,-616,16484
10900874,27.65,37.93,-648,-624,16528
10901875,27.65,37.8,-960,-752,16480
10902877,27.65,37.98,-608,-624,16364
10904021,27.66,38.06,-604,-608,16504
10905023,27.66,38.1,-660,-620,16416
10906024,27.67,38.04,-848,-532,16520
10907025,27.66,38.05,-852,-540,16508
10908027,27.63,38.1,-808,-456,16452
10909028,27.69,38.24,-832,-544,16480
10910030,27.67,38.22,-816,-592,16368
10911031,27.67,38.21,-784,-500,16516
10912032,27.66,38.2,-788,-480,16448
10913034,27.68,38.24,-796,-536,16580
10914035,27.68,38.19,-772,-508,16432
10915037,27.67,38.2,-860,-540,16464
10916038,27.67,38.21,-844,-552,16436
10917040,27.67,38.22,-820,-392,16488
10918041,27.68,38.14,-836,-480,16468
10919043,27.69,38.25,-800,-492,16432
10920044,27.68,38.23,-860,-588,16472
10921188,27.68,38.09,-864,-520,16556
10922190,27.66,38.19,-860,-504,16380
10923191,27.68,38.18,-804,-440,16484
10924192,27.69,38.13,-864,-528,16320
10925194,27.67,38.17,-852,-492,16440
10926195,27.66,38.17,-832,-464,16496
10927197,27.67,38.17,-824,-472,16388
10928198,27.66,38.14,-772,-496,16400
10929199,27.68,38.2,-828,-560,16460
10930201,27.68,38.07,-824,-480,16456
10931202,27.67,38.09,-788,-520,16392
10932204,27.66,37.99,-848,-516,16424
10933205,27.69,38.02,-844,-492,16488
10934207,27.68,38.14,-852,-556,16532
10935208,27.69,38.12,-860,-512,16484
10936209,27.67,38.1,-856,-552,16476
10937211,27.68,38.02,-844,-508,16424
10938212,27.68,38.02,-796,-524,16408
10939357,27.68,38.0,-812,-452,16480
10940358,27.68,37.98,-832,-452,16484
10941359,27.71,37.99,-776,-504,16428
10942361,27.7,37.91,-836,-448,16512
10943362,27.7,37.91,-872,-568,16420
10944363,27.69,37.85,-804,-528,16580
10945365,27.69,37.8,-816,-488,16516
10946367,27.7,37.9,-756,-376,16440
10947368,27.71,37.88,-800,-576,16412
10948369,27.72,37.76,-820,-472,16464
10949371,27.7,37.82,-824,-456,16408
10950372,27.71,37.89,-848,-484,16440
10951373,27.71,37.94,-816,-476,16480
10952375,27.69,38.01,-800,-492,16380
10953376,27.7,38.0,-848,-500,16448
10954377,27.71,38.04,-892,-480,16472
10955379,27.72,38.04,-616,-864,16476
10956380,27.71,37.94,-556,-900,16536
10957382,27.71,38.06,-544,-904,16556
10958383,27.7,37.95,-600,-928,16440
10959385,27.71,38.02,-544,-924,16408
10960386,27.72,38.08,-532,-956,16440
10961388,27.7,38.04,-608,-924,16548
10962389,27.73,38.03,-524,-856,16528
10963533,27.72,38.1,-624,-788,16680
10964535,27.74,38.19,-540,-948,16464
10965536,27.72,38.33,-552,-928,16448
10966537,27.73,38.4,-592,-908,16476
10967539,27.74,38.55,-572,-872,16480
10968540,27.75,38.59,-492,-968,16544
10969541,27.74,38.59,-648,-936,16416
10970543,27.75,38.64,-504,-896,16476
10971544,27.72,38.7,-512,-892,16540
10972546,27.75,38.73,-520,-928,16512
10973547,27.73,38.65,-544,-916,16428
10974548,27.75,38.6,-508,-972,16412
10975550,27.73,38.49,-532,-880,16412
10976551,27.74,38.41,-536,-932,16388
10977553,27.74,38.3,-560,-900,16520
10978554,27.72,38.23,-540,-912,16468
10979556,27.72,38.1,-528,-956,16444
10980557,27.7,38.06,-552,-952,16432
10981558,27.71,37.97,-596,-904,16436
10982560,27.7,38.0,-560,-884,16412
10983561,27.71,38.01,-540,-972,16472
10984563,27.7,37.94,-532,-888,16516
10985564,27.71,37.91,-540,-928,16508
10986708,27.7,37.88,-608,-888,16396
10987710,27.72,37.77,-536,-900,16456
10988711,27.71,37.77,-456,-900,16456
10989713,27.69,37.59,-592,-916,16580
10990714,27.7,37.73,-508,-912,16516
10991716,27.7,37.7,-444,-940,16444
10992717,27.71,37.57,-512,-856,16544
10993719,27.71,37.7,-576,-980,16416
10994720,27.71,37.66,-492,-932,16500
10995721,27.72,37.53,-612,-848,16416
10996723,27.7,37.58,-648,-888,16488
10997724,27.73,37.54,-556,-940,16560
10998725,27.71,37.56,-604,-964,16388
10999727,27.72,37.59,-564,-888,16492
11000728,27.71,37.59,-468,-908,16444
11001729,27.72,37.52,-592,-948,16556
11002731,27.72,37.65,-568,-892,16440
11003732,27.72,37.62,-580,-936,16420
11004877,27.72,37.53,-488,-844,16572
11005878,27.73,37.56,-584,-836,16560
11006880,27.76,37.57,-536,-860,16544
11007881,27.72,37.59,-552,-828,16440
11008883,27.73,37.55,-556,-900,16420
11009884,27.71,37.43,-556,-860,16452
11010885,27.73,37.55,-580,-912,16556
11011887,27.74,37.46,-568,-864,16420
11012888,27.73,37.48,-552,-884,16460
11013889,27.73,37.36,-548,-856,16408
11014891,27.73,37.44,-580,-892,16400
11015892,27.74,37.47,-540,-892,16396
11016894,27.72,37.54,-512,-872,16496
11017895,27.73,37.67,-580,-908,16568
11018897,27.76,37.74,-540,-908,16476
11019898,27.77,37.75,-524,-876,16532
11021043,27.76,37.68,-556,-880,16504
11022044,27.76,37.66,-528,-888,16516
11023045,27.76,37.6,-508,-832,16436
11024047,27.77,37.64,-592,-908,16480
11025049,27.77,37.5,-600,-948,16440
11026050,27.74,37.67,-584,-868,16488
11027051,27.76,37.56,-556,-864,16520
11028052,27.76,37.5,-500,-876,16404
11029054,27.75,37.57,-532,-904,16468
11030055,27.75,37.54,-556,-844,16416
11031056,27.75,37.57,-512,-868,16480
11032058,27.74,37.49,-596,-868,16408
11033059,27.73,37.44,-552,-904,16444
11034060,27.73,37.45,-624,-888,16396
11035062,27.74,37.54,-552,-912,16376
11036063,27.73,37.54,-1396,-928,16872
11037064,27.72,37.55,-544,-860,16500
11038209,27.73,37.58,-488,-852,16424
11039210,27.73,37.53,-576,-888,16456
11040212,27.72,37.53,-584,-844,16440
11041213,27.72,37.42,-560,-880,16416
11042215,27.73,37.53,-580,-876,16440
11043216,27.71,37.5,-568,-892,16508
11044218,27.72,37.42,-496,-832,16380
11045219,27.71,37.5,-496,-908,16424
11046221,27.73,37.33,-580,-876,16496
11047223,27.71,37.46,-552,-944,16340
11048224,27.71,37.44,-552,-848,16360
11049226,27.72,37.47,-652,-880,16508
11050227,27.72,37.46,-540,-892,16436
11051229,27.7,37.52,-580,-884,16436
11052230,27.72,37.53,-600,-896,16472
11053232,27.73,37.48,-564,-860,16376
11054376,27.71,37.31,-540,-900,16460
11055378,27.71,37.42,-608,-880,16412
11056379,27.72,37.39,-592,-880,16476
11057380,27.73,37.49,-512,-892,16492
11058382,27.71,37.42,-532,-864,16420
11059383,27.72,37.5,-608,-812,16420
11060384,27.72,37.45,-632,-892,16312
11061386,27.73,37.48,-516,-880,16488
11062387,27.73,37.36,-520,-888,16512
11063389,27.7,37.47,-632,-848,16596
11064390,27.71,37.44,-580,-824,16428
11065392,27.72,37.51,-556,-916,16476
11066393,27.73,37.46,-608,-776,16548
11067394,27.72,37.48,-632,-856,16328
11068396,27.73,37.51,-524,-880,16464
11069397,27.74,37.5,-584,-900,16476
11070399,27.73,37.49,-544,-860,16508
11071400,27.74,37.47,-504,-836,16404
11072402,27.74,37.5,-564,-868,16544
11073403,27.72,37.52,-432,-828,16520
11074404,27.75,37.42,-512,-904,16524
11075406,27.74,37.48,-584,-900,16588
11076407,27.75,37.53,-596,-872,16504
11077409,27.74,37.48,-528,-836,16404
11078553,27.73,37.55,-540,-832,16436
11079555,27.74,37.52,-560,-892,16396
11080556,27.75,37.49,-524,-884,16524
11081558,27.73,37.61,-520,-864,16408
11082559,27.73,37.54,-608,-908,16384
11083560,27.74,37.65,-628,-868,16432
11084562,27.73,37.65,-592,-880,16500
11085563,27.74,37.63,-512,-924,16484
11086565,27.75,37.52,-604,-896,16504
11087566,27.74,37.66,-560,-872,16532
11088567,27.74,37.63,-484,-864,16528
11089569,27.73,37.61,-564,-868,16476
11090570,27.73,37.62,-496,-888,16480
11091572,27.74,37.53,-544,-908,16468
11092574,27.76,37.61,-564,-908,16464
11093575,27.72,37.46,-496,-860,16368
11094577,27.74,37.56,-616,-868,16552
11095578,27.75,37.57,-636,-1232,16504
11096579,27.73,37.6,-548,-888,16392
11097581,27.74,37.53,-580,-944,16552
11098582,27.73,37.53,-552,-880,16404
11099727,27.73,37.44,-508,-892,16488
11100729,27.71,37.46,-576,-808,16536
11101730,27.72,37.56,-596,-804,16500
11102732,27.71,37.53,-544,-892,16500
11103733,27.72,37.41,-580,-832,16428
11104735,27.73,37.48,-612,-884,16436
11105736,27.7,37.52,-540,-832,16500
11106738,27.74,37.49,-572,-904,16508
11107739,27.74,37.48,-544,-868,16384
11108741,27.72,37.37,-556,-936,16488
11109742,27.72,37.51,-496,-904,16492
11110744,27.71,37.39,-532,-892,16552
11111745,27.73,37.51,-580,-932,16408
11112747,27.74,37.56,-564,-824,16552
11113748,27.72,37.48,-568,-916,16456
11114750,27.73,37.47,-600,-912,16532
11115752,27.74,37.34,-552,-856,16428
11116896,27.72,37.44,-476,-896,16368
11117898,27.72,37.47,-552,-832,16360
11118899,27.71,37.42,-608,-880,16456
11119901,27.71,37.41,-496,-868,16596
11120902,27.74,37.38,-556,-840,16380
11121903,27.74,37.49,-584,-844,16444
